app,content,score
WeTV,"Gak papa lah ada iklan nya. Tapi masa sudah nonton 131 episode harus top up biar bisa nonton. Gak kayak gini juga lah. Sudah iklan gak bisa di skip, gak kayak gini juga cari cuan 😡🥱. Tahu kayak gini gak usah download ne aplikasi sama nonton nya.",1
WeTV,"Tolong dong untuk bagian subtitle bisa ditambahkan subtitle aslinya(hanzi) di atas subtitle indo supaya bisa buat belajar.bulan lalu masih ada,tapi setelah di update malah ilang huhhhhhh!!!!",4
WeTV,"Maaf, sebelumnya saya kecewa banget ya. Saya baru nonton sekali. Eh pas besoknya udh gk bisa dibuka samsek dan udh saya reinatal 2x tetep aja tuh gk ada perubahan. Tolong ya, mungkin harus lebih diperbaiki lagi. Kalo gini sya kecewa gk bisa nonton drama film yg saya sukai.",1
WeTV,"Saya baru memulai,dan masalah di saya dan kurang nyaman,beranda ny horizontal di hp saya,tidak pertikal.saya menggunakan hp redmia9. Dan tidak menemukan tombol seting.🥺 Berharap bisa di perbaiki.🥺",2
WeTV,"tolong admin, kuota untuk WeTV bisa pakai simpati maxstream kayak viu HOOQ dll pasti tambah oke, biar gak nyedot kuota utama , I Love my president phsyco & film2 seru lainnya ditambahin lagi , langganan bulanannya terjangkau 15rb , oke bangett, WeTV , cuma teks kadang2 telat munculnya",5
WeTV,Mau langganan tulisannya ga bisa bayar tapi semua uang di rekening (untungnya rekening saya hanya tersisa Rp.17.048) kesedot Rp. 17.048 dalam kata lain 100% kesedot. trus coba isi saldo rekening lagi 20.000 baru bisa berlangganan 15.000 dan 1500 pajak. Jadi pembayaran 17.048 itu bayar apa? Kayaknya ga mungkin bayar admin atau macem2.. Masa pas banget sama dana rekening saya.,1
WeTV,"Kenapa sekarang suka gangguan sihhhhhhh....... Selalu alasannya jaringan tidak baik mau pake wifi mau pake paket data sama aja hasilnya, masa harus d uninstall terus d download lagi Woyyyyyy admin wetv percuma aja saya ambil premium tapi selalu nge hang mulu buang"" kuota taaaauuuuuuuu...... Uda boros pemakaian kuota d tambah lagi eror bikin emosi jiwa loh yah!!!!! Mau d upgrade gak d upgrade sama aja hasilnya TIDAK MEMUASKAN",1
WeTV,Aplikasinya itu memang bagus banyak pilihannya tapi mohon diperbaiki karna saat saya mau masuk ke aplikasinya kok nggak bisa yhaa?? Saya juga mau dowload videonya kok nggk bisa yhaa gimana ini??? Mohon diperbaiki...,3
WeTV,"Translate nya buruk 😏😏 ngomong nya apa yg ditulis apa, hemmm 😤😤 padahal suka banget sama applikasinya tapi yahh gitu deh....!!! 😒😒 Kasi bintang ⭐⭐ aja dulu kalo udh dibenerin saya tambah lagi Bintang nya. Pertama download lancar tidak ada kendala, pas udh nonton beberapa drama byk gak nyambung translate ny, baru sadar dibego'in 😄😄",2
WeTV,"Dulu suka banget pake app ini, sekarang udah gak, mau masuk aja gak bisa dan dibilang gak ada koneksi padahal jelas"" koneksi ku bagus, jadi gimana ini? Tolong bantu di respon ya untuk pihak wet tvnya",1
WeTV,"saya tidak berlangganan hanya bayar sekali saja, dalam pengaturan pun tidak berlangganan, kenapa uang di Dana saya selalu terpotong , ketika saya buka pengaturan ternyata disana betulisan ""otomatis berlangganan"" lalu saya ""Non aktifkan"" tapi tetap mengambil pembayaran setiap bulannya. tolong diperbaiki malah jadi merugikan",1
WeTV,"Dulu pas baru Nemu Chanel YouTube nya suka banget nonton semua video nya, ehh lama2 video yg bisa di tonton cuma berapa episode doang, video yg lain nya Harus nonton di apl nya.. ya udh gpp saya download apl ny, ehh baru nonton beberapa episode suruh masuk jadi VIP trus pas mau daptar jadi VIP nya susah banget lagi, gagal Mulu.. parah sihh",1
WeTV,"font subtitle nya terlalu gede, hampir nutupin frame jadi ga nyaman aku nontonnya. tolong buatin opsi/pilihan biar bisa ngatur sendiri besar/kecilnya font yg diinginkan.",2
WeTV,"kenapa makin di upgrade malah makin ngebug yaa? tolong dong diperbaiki, kan jadi ga nyaman mau nonton. padahal saya suka nonton di wetv sebelumnya, tapi sekarang jadi mikir mau pindah ke aplikasi sebelah huhuhu. tolong diperbaiki lagi yaaa :(",2
WeTV,"Gmn cara stop berlangganan, masa saya udh byr utk vip ttp ga bs nonton yg vip.. Gmn sih aplikasinya.. Saya uninstall ehh malah ada pemberitahuan anda akan tetap dikenakan biaya bulanan jika tidak stop berlangganan. Cara stop nya gmn? Udh sy coba tpi ga bs",1
WeTV,"Iklan aja lancar giliran udah masuk ke video yang di tonton langsung muter², padahal sinyal wifi buat nonton yang lain lancar gk ada masalah,",1
WeTV,Ini kenapa aku dah download banyak banyak pas pertama nonton lancar tapi tiba tiba semua episode yg udah di download tidak bisa di putar (harus online) masih ada di menu download tapi udah ga bisa di play gimana sih perbaiki dong ah ngabisin kuota sama waktu aja!!!,1
WeTV,"Kurang lengkap, kayak donghua masa 1-3 doang padahal sampai season 5 bahkan 6 dan juga donghua kurang lengkap bahkan donghua yang kurang seru ada dan donghua yang bagus tidak ada. Mohon di tambahin donghua seru apalagi donghua terbaru sekian.",3
WeTV,"Kenapa saya tadi ngk kefikiran dulu lihat ulasan orang², Langsung aja daftar VIP tapi apa yg di dapat saldo sudah kepotong tp status masih harus berlangganan dan tidak bisa di gunakan. Tak fikir mungkin harus update apk dulu,ehh.. sudah di update tetep aja gk bisa. Aplikasi apaan ini...😡😡 Yang bener aja nyesel klu kyak gini...",1
WeTV,"Aplikasi nya menurut ku bagus sih tp kenapa yaa klo aku mau unduh drama nya kenapa harus ditunggu in gak bisa ditnggal,kan lama nunggunya,aku liat klo aku keluar dari apk nya pasti unduhan nya gk jalan,tolong diperbaiki lagi yaa....oo iya satu lagi ad Drama yg kurang lengkap nih tolong dilengkapi yaa .... terimakasih 😁",3
WeTV,"I like it, aku suka banget. Aku bisa nonton the untamed sampai habis, sugoi. Tapi klo bisa kasih saran, tolong kasih fitur untuk mengunduh filmnya, biar bisa ditonton kapanpun dan dimanapun(◠‿・)—☆",5
WeTV,"Bintang 4 aj karna saya pas download video trs dibuka gabisa. Selain itu, juga klo bisa dibuka gaada subtitle nya padahal udh ada tulisan ID nya. Mohon diperbaiki terutama video yg sudah didownload agar bisa dibuka dengan baik. Terima kasih.",4
WeTV,"Hi wetv, thanks udh membantu bgt dimasa pandemi gini jd ga bosen bisa nnton drama. Tapi sgt disayangkan knapa ya di keterangan semua drama ada tapi setelah saya download knpa hanya drama cina saja yg muncul? Mau nnton drakor aja ga ada saya ngetik pencarian jg ga dapet. Nonton film indonesia pun hrs ngetik judul baru ada. Mohon solusinya yaa wetv thankyou😊🙏",4
WeTV,"Ini aplikasi cuma ngambil uang sy aja, pertama sy bayar untuk premium 3 bulan, tp gak bisa akses premium, trus barusan uang sy diambil buat 3 bulan, tp ttp gak bisa buka premium, bener2 merugikan....penipuan....",1
WeTV,"Aplikasi nya bagus banget aku suka banget ,tapi aku kecewa dengan film soul land di situ tulisanya vip 4 episode pertama ,tapi kenapa lebih dari 4 episode . Vip nya sudah lebih dari 4,dan ini sudah 26 episode Saya mohon tolong vip nya di buka atau dibenirin",1
WeTV,"Apk ini sebenarnya bagus banget pertama aku download tidak ada masalah,semua lancar tapi kenapa sekarang wetv jadi VIP gini?padahal kemarin free aja, aku terkejut melihat nya😭. Wkwk tolonglah kembalikan wetv seprti semula hehe",4
WeTV,"Pulsa ada. Shopeepay ada. Tapi pas mau langganan vip malah keterangannya pulsa tidak mencukupi. Shopeepay tidak tersedia. Ga ngerti, ko susah aksesnya padahal kan mau berlangganan. Sayang sekali dipersulit -_-",2
WeTV,"Bagus sekali,, saya sngt puas menonton drama di APP ini, terima kasih sudah memberikan aplikasi yang luar biasa ini.. Koreksi saya sedikit masuknya tidak bisa pakai akun google ya? Harusnya di adakan karena itu mempermudah orang jika tdk punya akun FB/LINE tapi selebihnya dan keseluruhannya bagus dan saya puas dengan APPnya.. Sukses😊🙏🏻💪🏻👍🏻",5
WeTV,"Mending kuhapus saja aplikasi weTV. Di goole play notif ""berlangganan"" aplikasi tidak ada. Tapi wetv menyedot pulsa saya secara langsung. Padahal tidak langganan vip. Parah, saya lihat notif google play tidak ada notif pembayaran. Hanya ada lewat sms klo pulsa saya tersedot karena berlangganan vip wetv. Bahaya bahaya.",1
WeTV,"Film xa bagus"" tapi . . Text obrolan xa sangat menggangu saat nonton film xa . . . Emang nggak bisa dibuat ruang obrolan khusus yg nggak mengganggu saat menonton?? Terimakasih itu saja masukkan dari saya. Klw obrolan xa udh hilang dr layar saat nonton baru saya kasih bintang 5",1
WeTV,Tolong iklannya terlalu banyak saya mengerti kalian mencari uang tapi hargai pengguna gratis juga terus serial yang awalnya di tulis grstis tiba tiba jadi VIP kenapa bisa begitu saya hanya tinggal nonton di bagian berakhir saja,1
WeTV,ini aplikasi iklan nya semakin menggila baru buka nonton 6 iklan 5 menit kemudian 7 iklan kami tahu anda mencari uang kami mencari kesenangan sama2 saling mencari tetapi yang bisa bikin kalian maju ialah penonton kalo penonton nya tidak ada apa mungkin anda bisa sukses,1
WeTV,"apa hal kualiti gambar paling kecil 360P seharusnya ada pilihan dari kualitas terendah 144P ,240P, 360P, 480P ini langsung 360P. apa hal. mau habiskan kita punya data KH??? kalo macam ni,tak payah tengok kamu punya APLIKASI. UPDATE SUPER BAD",1
WeTV,"Pas pertama kali coba itu ragu,takut nya enggak sesuai sama yg di iklan kan,pas aku download!wahhh aku jadi makin sering niii nonton mulai dari lucu-sedih-romantis-sampek yg serem itu ada lohhhh,pokok nya aku saranin banget yg mau nonton video bagus ada di (WeTV)!!😀🙏",5
WeTV,"Berlangganan udah lama,kemarin2 setiap bulan dipotong pulsa langsung nggk ada kendala buat vip berlanggan tiap bulan,aku upgred ke vip 1 bulan langsung dipotong pulsa bayar yg 50k tapi kok nggk bisa di pakai ya malah di suruh berlangganan ulang lagi",1
WeTV,"Kaget tiba2 harga VIP untuk 3 Bulan jadi naik harganya tapi ternyata kualitas nya menurun , udah beberapa hari ini subtitle dalam bahasa Indonesia engga muncul. Jadi merasa rugi karena sudah milih VIP :)",2
WeTV,"Sebenarnya saya suka aplikasi ini...dulunya,, tp belakangan ada fast trac, selain vip..yg harganya menurutku mahal..katanya 3000 tp bayarnya sekitar 7 ribuan. 2 x lipat dr harga tertera,, kenapa pajaknya besar banget. Sebenarnya vip aja bukanya dah cukup ya...pake fasttrac segala...jd ga asik.😭",4
WeTV,Ini yg buat aplikasi niat ngak ya..katanya di suruh nontonnya pakek vip tpi pas di transaksikan gagal terus..di tolak..maksudnya ap ya..padahal pembayaranya melalui pulsa dan pulsanya juga mencukupi buat pembayaranya.. tolong infonya yg bersangkutn untuk keluhan saya ini..,3
WeTV,Selamat malam. Saya sangat suka dengan apk ini. Saya jadi bisa lihat drama yg saya inginkan. Tetapi kenapa kalau sudah di download subtitle nya ada yg nggk muncul iy untuk drama the untamed. Padahal sebelumya saya udah download ada subtitle indonesia nya. Tapi waktu saya download episode lain nggk ada subtitle nya?? Bantu jawab dong kak. Thank You:),5
WeTV,"Saya berlangganan VIP/Premium 3bulan tapi iklan masih aja muncul saat pertama buka dan saat jeda film, trus film yg saya tonton update gak sesuai dengan yg ditulis, mis : update setiap hari minggu 1 epsde/hari VIP 2 epsde/hari lebih awal, tapi nyatanya gak, tolong diperbaiki...",1
WeTV,"Apalah iklan nya, iklan slot (web judi online) kita yang gak sengaja ketekan jadi panik hadeh, padahal saya pengguna vip gak apa-apa iklannya masih ada tapi ini iklan slot? mana kalau gak sengaja ketekan bikin khwatir kalau ada apa-apa, tolonglah iklan yang sudah dilaporkan ditinjau benar-benar. SEKALI LAGI BIKIN RISIH IKLAN KAYAK GITU!!!",1
WeTV,"Ga asik nih apk nya di setiap episode banyak yg di cut. apa banget deh, klo gitu mending pake apk sebelah. Mending klo cut nya 1/2 menit, ini bisa sampe 5 menit ke atas. Mana bagian bagian yg iconic dari drama nya lagi yang di cut",3
WeTV,"Disambungkan ke tv sering error, kadang gambarnya lebih lambat dari subtitle. Sering keluar sendiri, lemot padahal dibuat nonton YouTube lancar",1
WeTV,Dramanya bagus bagus..tapi kenapa subtitle tiba2 suka ilang ya?udah coba diganti subtitle bahasa lain tetep gak muncul. Harus refresh dl baru muncul lg.semoga kedepannya semakin bagus.,4
WeTV,Kek mna ya. Aplikasinya tiba tiba tidak bisa di ubah bahasa indo nya dan sub indo nya tiba tiba ilang jadi percuma gak bisa mengartikan tentng bahsa mereka. Jadi tolong benarkan lagi aplikasi ini. Jdi sya beri bintang 2 sja ya😊,2
WeTV,"Balik lagi kesini demi reza dan prilly, Aplikasinya bagus, tapi kenapa kalau pakai wifi gak bisa kebuka aplikasi nya, harus pakai data seluler. Kan lebih boros",3
WeTV,"Bisa ditonton gratis, meskipun sayang ada iklannya yang mengganggu. Overall, keren lah pokoknya, gratis tapi lengkap..",5
WeTV,Blom ada 5 menit kita nonton iklan ia klo iklan 1 aj ini 4 bahkan sampai 6 ya kali film GK ada VIP nya anda suruh orang harus beli premium kecuali tu semua film VIP oke lah buat aplikasi itu biar orang bisa makin nyaman bukan makin lama makin bikin orang ngak nyaman pantasan makin tahun makin jelek reting apk ini jualan iklan Mulu,1
WeTV,Ini saya kasih bintang 5 kar na tuh apk nya emang lengkap banget dan semua drama2 faforit aku tuh semua ada mau cari ini itu pokok nya lengkap deh tapi sayangnya biasan nya tuh agak lemot gitu tapi ya GPP lah yang penting aku tetep seneng sama apk ini. Trima kasih banyak. : )😊,5
WeTV,"Saya kasih bintang satu karna aplikasi paling jelekkkk, salalu gangguan dan kadang subtitle nya tidak muncul"". Kalau bukan karna ada film yg saya suka, saya tidak akan download:)",1
WeTV,"Aplikasinya bagus. Hanya untuk berhenti berlangganan susah, sepertinya harus ke grapari. Sy sudah keluar dari aplikasi dan sudah uninstal, tp pulsa sy tetap di pangkas otomatis. Help...",5
WeTV,"Aplikasi sering keluar sendiri, terkadang videonya gak mau diputar, kadang subtitle nya juga ilang-ilang timbul. Tolong segera diperbaiki ya",3
WeTV,"Saya suka banget sama aplikasi ini,hanya saja terkadang Subtitle nya hilang,kadang juga Subtitle nya lebih cepat,sedikit kecewa mohon di perbaiki lagi Trimakasih",4
WeTV,"awal pertama enak di tonton bahkan sampai episode terakhir. eh minggu berikut ketika mau nonton ulang lagi, apa apaan? di episode ke 11 nya malah langsung ada keterangan ""bergabung dengan VIP"" uang lagi. jadi nggak mood liat lagi ya... berakhir ku uninstal aplikasinya. tolong dong di hapus VIP nya biar yang nonton enak tanpa di ganggu lagi",1
WeTV,"Filmnya bagus. Tp app nya bikin ngeselin. Tiap meu nonton, mulai per episode mesti reinstal. Sampe cape reinstal teroooosss... udah langganan vip tapi makin menjadi gbs diputar videonya. Keseeelllllllll. Aku kasi 1 bintang dulu. Kalo sudah diperbaiki aku kasi bintang lagi.",1
WeTV,"Aplikasi nya bagus sih Waktu aku lihat film nya bisa Di unduh Aku unduh 5 episode aku pikir ketika ketika sudah selesai Di unduh kita bisa nonton offline rupanya gak bisa nonton offline, aku kecewa berat Bisa in dong min nonton offline 🙏🙏",4
WeTV,Saya sudah pernah memakai apk ini sangat bagus dan di lengkapi dengan pilihan bahasa yang ingin di gunakan aplikasi ini sangat bagus. Saya sangat suka memakai apk ini karna berbagai film dari asia lengkap di apk we tv ini. The best deh apk ini,1
WeTV,"App yang filimnya lengkap banget , vip ga mahal , filim baru juga cepat adanya , dan kualitas filim bagus tapi sayangnya sub nya ga keluar"" kadang muncul kadang hilang . Padahal sudah vip .",3
WeTV,"Halo kak developer, perkenalkan saya Rikki pengguna baru aplikasi ini. Menurut saya bagus cuma anime nya kurang lengkap dan agak banyak bug nya juga. Jadi,tolong diperbaiki ya kak. Dan jangan lupa tambah anime anime yang baru ya. Terima kasih. Semoga sukses selalu",5
WeTV,"Entah kenapa, paling nyaman dengan aplikasi ini. Apalagi aku sukanya drama china. Rasanya di sini lebih lengkap.... Dan yg ngerasa udah donlot terus sub indo ilang, ga paham juga. Aku jg sering gitu.. Tapi biasanya dalam episode full 1/2 aja. Aku biasanya musti nonton online baru subnya keluar.",5
WeTV,Aplikasi ini tidak jelas. Padahal sudah berlangganan vip biarbisa nonton tapi episod selanjutnya harus bayar lagi 5k per episode. Harusnya tidak usah berlangganan kalau harus bayar lagi. Merasa rugi berlangganan,1
WeTV,"Sekarang banyak VIPnya hampir berbayar semua . Film yg udah lama banget tahunan sampe sy udah tamat nonton, cek lihat"" lagi malah jadi berbayar VIP . Susah kek nyari 1 film yg bisa ditonton sampe tamat diantara puluhan film yg VIP berbayar . Iklannya juga G nanggung"" sampe hafal n bosen kepotong terus jedanya 1 episode ada kali belasan iklan .",2
WeTV,"hai kenal kan saya lia saya beri 5 bintang kenapa? karna aplikasi ini sangat bagus,kita bisa nonton flim korea,komedy,romatic,dan lain""kalian banyak yg bilang'harus nya flim nya full kenapa sampai episode 33' dan lain""menurut aku wajar sampai banyak episode karna film ya panjang kan dan kenapa kenapa tidak full ya wajar episode nya ajak banyak gk mungkin kan sampai semua nya,ok mungkin itu yg saya sampai kan terima kasih mohon maaf kalau ada salah kata.",5
WeTV,"Kalau iklan satu sesi di satu video gak masalah, yg bikin masalah satu video bisa dapet 3 iklan, menit pertama , menit 9 , menit 17, ... Bikin bete, gak kek apk lainya",1
WeTV,Tadinya saya puas bisa nonton. Tapi setelah itu saya kecewa. Dengan esp yang tadi nya mau selesai sayang tonton berubah menjadi VIP. Jadi nya saya nonton tidak sampai habis drama yang saya suka sungguh kecewa. Sedang itu drama nya sudah full Eps nya tapi berubah menjadi VIP,1
WeTV,"Saya sudah beli Fast Track tgl 6 April 2022 untuk nonton series 17selamanya, tapi kenapa buka eps 6B Fast Track gak kebuka, eh apk minta untuk beli lagi Gimana ini? Kirim keluhan umpan balik di apk, error terus,,tolong respon kami",2
WeTV,"Tolong untuk membuat bilah komentar kanan atau kiri layar, jadi tanpa mengganggu penonton yang ingin menonton, dengan adanya koment yang banyak itu menutupi gambar. Bagi saya itu sangat mengganggu🙏 terimakasih.",1
WeTV,"Saya sama suka apk ini bagus. tpi knpa ya kadang udah download dramanya gak ada subtitle nya, harus dihapus dulu terus download lagi baru ada subtitle nya. Terus tayangin drama2 terbarunya dong biar makin seru",5
